,rate,DateTime,KWH,meters
63820,ToU,2013-03-13 15:30:00.0000000,250.8630005,1101
63821,ToU,2013-03-13 16:00:00.0000000,267.0730003,1101
63822,ToU,2013-03-13 16:30:00.0000000,280.5179999,1100
63823,ToU,2013-03-13 17:00:00.0000000,295.5590001,1101
63824,ToU,2013-03-13 17:30:00.0000000,331.3200007,1101
63825,ToU,2013-03-13 18:00:00.0000000,370.3509998,1101
63826,ToU,2013-03-13 18:30:00.0000000,422.2889993,1101
63827,ToU,2013-03-13 19:00:00.0000000,441.7220003,1101
63828,ToU,2013-03-13 19:30:00.0000000,438.4449998,1101
63829,ToU,2013-03-13 20:00:00.0000000,429.754,1101
63830,ToU,2013-03-13 20:30:00.0000000,411.8550005,1101
63831,ToU,2013-03-13 21:00:00.0000000,400.3210001,1101
63832,ToU,2013-03-13 21:30:00.0000000,396.4449997,1101
63833,ToU,2013-03-13 22:00:00.0000000,387.1450006,1101
63834,ToU,2013-03-13 22:30:00.0000000,359.2730005,1101
63835,ToU,2013-03-13 23:00:00.0000000,315.3779995,1101
63836,ToU,2013-03-13 23:30:00.0000000,276.7629997,1101
63837,ToU,2013-03-14 00:00:00.0000000,223.9629999,1101
63838,ToU,2013-03-14 00:30:00.0000000,189.4499998,1101
63839,ToU,2013-03-14 01:00:00.0000000,165.2400001,1101
63840,ToU,2013-03-14 01:30:00.0000000,148.639,1101
63841,ToU,2013-03-14 02:00:00.0000000,146.989,1101
63842,ToU,2013-03-14 02:30:00.0000000,143.1810001,1101
63843,ToU,2013-03-14 03:00:00.0000000,135.0839998,1101
63844,ToU,2013-03-14 03:30:00.0000000,132.245,1101
63845,ToU,2013-03-14 04:00:00.0000000,132.50300000000001,1101
63846,ToU,2013-03-14 04:30:00.0000000,131.887,1101
63847,ToU,2013-03-14 05:00:00.0000000,136.5150001,1101
63848,ToU,2013-03-14 05:30:00.0000000,143.337,1101
63849,ToU,2013-03-14 06:00:00.0000000,153.831,1101
63850,ToU,2013-03-14 06:30:00.0000000,188.4510004,1101
63851,ToU,2013-03-14 07:00:00.0000000,217.3769995,1101
63852,ToU,2013-03-14 07:30:00.0000000,251.019,1101
63853,ToU,2013-03-14 08:00:00.0000000,254.6219994,1101
63854,ToU,2013-03-14 08:30:00.0000000,303.2289999,1101
63855,ToU,2013-03-14 09:00:00.0000000,286.6850004,1100
63856,ToU,2013-03-14 09:30:00.0000000,273.6159996,1100
63857,ToU,2013-03-14 10:00:00.0000000,261.8229996,1100
63858,ToU,2013-03-14 10:30:00.0000000,256.1869997,1100
63859,ToU,2013-03-14 11:00:00.0000000,239.1670003,1100
63860,ToU,2013-03-14 11:30:00.0000000,229.2919998,1100
63861,ToU,2013-03-14 12:00:00.0000000,231.2890003,1100
63862,ToU,2013-03-14 12:30:00.0000000,240.3330004,1100
63863,ToU,2013-03-14 13:00:00.0000000,231.3640002,1100
63864,ToU,2013-03-14 13:30:00.0000000,231.3080001,1100
63865,ToU,2013-03-14 14:00:00.0000000,236.8610002,1099
63866,ToU,2013-03-14 14:30:00.0000000,234.3100002,1099
63867,ToU,2013-03-14 15:00:00.0000000,233.6310003,1100
63868,ToU,2013-03-14 15:30:00.0000000,232.8559992,1100
63869,ToU,2013-03-14 16:00:00.0000000,245.0189993,1101
63870,ToU,2013-03-14 16:30:00.0000000,273.5190003,1101
63871,ToU,2013-03-14 17:00:00.0000000,295.3830006,1101
63872,ToU,2013-03-14 17:30:00.0000000,327.6490001,1101
63873,ToU,2013-03-14 18:00:00.0000000,347.5609992,1101
63874,ToU,2013-03-14 18:30:00.0000000,405.3849997,1101
63875,ToU,2013-03-14 19:00:00.0000000,430.4169996,1101
63876,ToU,2013-03-14 19:30:00.0000000,438.5139998,1101
63877,ToU,2013-03-14 20:00:00.0000000,414.1459997,1101
63878,ToU,2013-03-14 20:30:00.0000000,406.4990003,1101
63879,ToU,2013-03-14 21:00:00.0000000,391.3389998,1101
63880,ToU,2013-03-14 21:30:00.0000000,382.3459995,1101
63881,ToU,2013-03-14 22:00:00.0000000,357.8460005,1101
63882,ToU,2013-03-14 22:30:00.0000000,336.9910001,1101
63883,ToU,2013-03-14 23:00:00.0000000,296.1209997,1101
63884,ToU,2013-03-14 23:30:00.0000000,260.6069998,1101
63885,ToU,2013-03-15 00:00:00.0000000,228.419,1101
63886,ToU,2013-03-15 00:30:00.0000000,191.861,1101
63887,ToU,2013-03-15 01:00:00.0000000,166.1539999,1101
63888,ToU,2013-03-15 01:30:00.0000000,150.495,1101
63889,ToU,2013-03-15 02:00:00.0000000,139.784,1101
63890,ToU,2013-03-15 02:30:00.0000000,140.1959999,1101
63891,ToU,2013-03-15 03:00:00.0000000,135.243,1101
63892,ToU,2013-03-15 03:30:00.0000000,132.9249998,1101
63893,ToU,2013-03-15 04:00:00.0000000,128.1360001,1101
63894,ToU,2013-03-15 04:30:00.0000000,130.4140003,1101
63895,ToU,2013-03-15 05:00:00.0000000,130.2920001,1101
63896,ToU,2013-03-15 05:30:00.0000000,139.4800003,1101
63897,ToU,2013-03-15 06:00:00.0000000,149.5590002,1101
63898,ToU,2013-03-15 06:30:00.0000000,184.6449997,1101
63899,ToU,2013-03-15 07:00:00.0000000,215.836,1101
63900,ToU,2013-03-15 07:30:00.0000000,252.6039999,1101
63901,ToU,2013-03-15 08:00:00.0000000,270.828,1101
63902,ToU,2013-03-15 08:30:00.0000000,280.0159996,1101
63903,ToU,2013-03-15 09:00:00.0000000,269.9960001,1100
63904,ToU,2013-03-15 09:30:00.0000000,254.2260002,1100
63905,ToU,2013-03-15 10:00:00.0000000,240.5179999,1097
63906,ToU,2013-03-15 10:30:00.0000000,245.2649995,1100
63907,ToU,2013-03-15 11:00:00.0000000,247.8939998,1100
63908,ToU,2013-03-15 11:30:00.0000000,245.3190006,1100
63909,ToU,2013-03-15 12:00:00.0000000,252.175,1100
63910,ToU,2013-03-15 12:30:00.0000000,256.5590006,1100
63911,ToU,2013-03-15 13:00:00.0000000,240.2469994,1100
63912,ToU,2013-03-15 13:30:00.0000000,234.9219995,1101
63913,ToU,2013-03-15 14:00:00.0000000,238.7279998,1101
63914,ToU,2013-03-15 14:30:00.0000000,228.0670001,1101
63915,ToU,2013-03-15 15:00:00.0000000,224.1859997,1101
63916,ToU,2013-03-15 15:30:00.0000000,239.6299998,1101
63917,ToU,2013-03-15 16:00:00.0000000,251.0000001,1099
63918,ToU,2013-03-15 16:30:00.0000000,280.6789996,1098
63919,ToU,2013-03-15 17:00:00.0000000,291.0699999,1101
63920,ToU,2013-03-15 17:30:00.0000000,320.6479999,1101
63921,ToU,2013-03-15 18:00:00.0000000,353.4350001,1101
63922,ToU,2013-03-15 18:30:00.0000000,392.826,1101
63923,ToU,2013-03-15 19:00:00.0000000,418.7610002,1101
63924,ToU,2013-03-15 19:30:00.0000000,415.9619999,1101
63925,ToU,2013-03-15 20:00:00.0000000,385.6010005,1101
63926,ToU,2013-03-15 20:30:00.0000000,375.2399993,1092
63927,ToU,2013-03-15 21:00:00.0000000,367.4099996,1101
63928,ToU,2013-03-15 21:30:00.0000000,357.5300003,1101
63929,ToU,2013-03-15 22:00:00.0000000,338.3600002,1101
63930,ToU,2013-03-15 22:30:00.0000000,313.4669997,1101
63931,ToU,2013-03-15 23:00:00.0000000,287.6620003,1101
63932,ToU,2013-03-15 23:30:00.0000000,258.5589996,1101
63933,ToU,2013-03-16 00:00:00.0000000,221.7560001,1101
63934,ToU,2013-03-16 00:30:00.0000000,190.206,1101
63935,ToU,2013-03-16 01:00:00.0000000,162.807,1099
63936,ToU,2013-03-16 01:30:00.0000000,155.3379998,1101
63937,ToU,2013-03-16 02:00:00.0000000,142.5509999,1101
63938,ToU,2013-03-16 02:30:00.0000000,136.2440001,1101
63939,ToU,2013-03-16 03:00:00.0000000,135.8890001,1101
63940,ToU,2013-03-16 03:30:00.0000000,132.843,1101
63941,ToU,2013-03-16 04:00:00.0000000,130.0270001,1101
63942,ToU,2013-03-16 04:30:00.0000000,129.272,1101
63943,ToU,2013-03-16 05:00:00.0000000,124.425,1101
63944,ToU,2013-03-16 05:30:00.0000000,136.686,1101
63945,ToU,2013-03-16 06:00:00.0000000,152.065,1101
63946,ToU,2013-03-16 06:30:00.0000000,168.8520001,1101
63947,ToU,2013-03-16 07:00:00.0000000,198.1759998,1101
63948,ToU,2013-03-16 07:30:00.0000000,240.2209998,1101
63949,ToU,2013-03-16 08:00:00.0000000,272.3960004,1101
63950,ToU,2013-03-16 08:30:00.0000000,298.4310004,1101
63951,ToU,2013-03-16 09:00:00.0000000,318.0340002,1101
63952,ToU,2013-03-16 09:30:00.0000000,322.3440001,1101
63953,ToU,2013-03-16 10:00:00.0000000,326.6809999,1101
63954,ToU,2013-03-16 10:30:00.0000000,330.5319995,1101
63955,ToU,2013-03-16 11:00:00.0000000,325.8950007,1101
63956,ToU,2013-03-16 11:30:00.0000000,321.9790002,1101
63957,ToU,2013-03-16 12:00:00.0000000,322.93099970000003,1101
63958,ToU,2013-03-16 12:30:00.0000000,336.3940004,1101
63959,ToU,2013-03-16 13:00:00.0000000,327.3799997,1101
63960,ToU,2013-03-16 13:30:00.0000000,327.778,1101
63961,ToU,2013-03-16 14:00:00.0000000,313.011,1101
63962,ToU,2013-03-16 14:30:00.0000000,314.1890002,1101
63963,ToU,2013-03-16 15:00:00.0000000,319.5649999,1101
63964,ToU,2013-03-16 15:30:00.0000000,304.15599960000003,1101
63965,ToU,2013-03-16 16:00:00.0000000,312.9479997,1101
63966,ToU,2013-03-16 16:30:00.0000000,319.5009997,1101
63967,ToU,2013-03-16 17:00:00.0000000,328.484999,1101
63968,ToU,2013-03-16 17:30:00.0000000,316.4960004,1101
63969,ToU,2013-03-16 18:00:00.0000000,336.3089999,1101
63970,ToU,2013-03-16 18:30:00.0000000,357.12900030000003,1101
63971,ToU,2013-03-16 19:00:00.0000000,384.4650008,1101
63972,ToU,2013-03-16 19:30:00.0000000,376.343,1101
63973,ToU,2013-03-16 20:00:00.0000000,371.4389995,1101
63974,ToU,2013-03-16 20:30:00.0000000,352.3010004,1101
63975,ToU,2013-03-16 21:00:00.0000000,338.5140001,1101
63976,ToU,2013-03-16 21:30:00.0000000,317.8300001,1101
63977,ToU,2013-03-16 22:00:00.0000000,312.4729997,1101
63978,ToU,2013-03-16 22:30:00.0000000,291.9459997,1101
63979,ToU,2013-03-16 23:00:00.0000000,271.5519993,1101
63980,ToU,2013-03-16 23:30:00.0000000,266.9839999,1101
63981,ToU,2013-03-17 00:00:00.0000000,243.5290001,1101
63982,ToU,2013-03-17 00:30:00.0000000,205.3479999,1101
63983,ToU,2013-03-17 01:00:00.0000000,179.1140001,1101
63984,ToU,2013-03-17 01:30:00.0000000,156.4599999,1101
63985,ToU,2013-03-17 02:00:00.0000000,146.3920002,1100
63986,ToU,2013-03-17 02:30:00.0000000,136.78400010000001,1101
63987,ToU,2013-03-17 03:00:00.0000000,133.0920001,1101
63988,ToU,2013-03-17 03:30:00.0000000,131.9020001,1101
63989,ToU,2013-03-17 04:00:00.0000000,129.4439997,1101
63990,ToU,2013-03-17 04:30:00.0000000,126.0659999,1101
63991,ToU,2013-03-17 05:00:00.0000000,125.986,1101
63992,ToU,2013-03-17 05:30:00.0000000,125.515,1101
63993,ToU,2013-03-17 06:00:00.0000000,136.9360001,1101
63994,ToU,2013-03-17 06:30:00.0000000,154.141,1101
63995,ToU,2013-03-17 07:00:00.0000000,175.3669999,1101
63996,ToU,2013-03-17 07:30:00.0000000,196.2109999,1101
63997,ToU,2013-03-17 08:00:00.0000000,231.3499996,1101
63998,ToU,2013-03-17 08:30:00.0000000,267.7830002,1101
63999,ToU,2013-03-17 09:00:00.0000000,298.5960002,1101
64000,ToU,2013-03-17 09:30:00.0000000,308.738,1101
64001,ToU,2013-03-17 10:00:00.0000000,318.4170001,1101
64002,ToU,2013-03-17 10:30:00.0000000,317.4809997,1101
64003,ToU,2013-03-17 11:00:00.0000000,327.4110005,1101
64004,ToU,2013-03-17 11:30:00.0000000,341.8849999,1101
64005,ToU,2013-03-17 12:00:00.0000000,342.9550007,1101
64006,ToU,2013-03-17 12:30:00.0000000,340.6549995,1101
64007,ToU,2013-03-17 13:00:00.0000000,352.2540003,1101
64008,ToU,2013-03-17 13:30:00.0000000,361.9949998,1101
64009,ToU,2013-03-17 14:00:00.0000000,355.053,1101
64010,ToU,2013-03-17 14:30:00.0000000,344.327,1101
64011,ToU,2013-03-17 15:00:00.0000000,348.6570007,1101
64012,ToU,2013-03-17 15:30:00.0000000,346.466,1101
64013,ToU,2013-03-17 16:00:00.0000000,346.3040004,1101
64014,ToU,2013-03-17 16:30:00.0000000,354.3730001,1101
64015,ToU,2013-03-17 17:00:00.0000000,342.5550002,1101
64016,ToU,2013-03-17 17:30:00.0000000,321.9280002,1101
64017,ToU,2013-03-17 18:00:00.0000000,329.748,1101
64018,ToU,2013-03-17 18:30:00.0000000,364.6249992,1101
64019,ToU,2013-03-17 19:00:00.0000000,393.9490002,1101
64020,ToU,2013-03-17 19:30:00.0000000,396.3169993,1101
64021,ToU,2013-03-17 20:00:00.0000000,377.4090008,1101
64022,ToU,2013-03-17 20:30:00.0000000,375.277,1101
64023,ToU,2013-03-17 21:00:00.0000000,355.2949999,1101
64024,ToU,2013-03-17 21:30:00.0000000,338.8200002,1101
64025,ToU,2013-03-17 22:00:00.0000000,321.1959998,1101
64026,ToU,2013-03-17 22:30:00.0000000,308.2420004,1101
64027,ToU,2013-03-17 23:00:00.0000000,274.6360002,1101
64028,ToU,2013-03-17 23:30:00.0000000,247.7560001,1101
64029,ToU,2013-03-18 00:00:00.0000000,220.7729995,1101
64030,ToU,2013-03-18 00:30:00.0000000,185.3520004,1101
64031,ToU,2013-03-18 01:00:00.0000000,165.9969998,1101
64032,ToU,2013-03-18 01:30:00.0000000,139.811,1101
64033,ToU,2013-03-18 02:00:00.0000000,133.3330001,1101
64034,ToU,2013-03-18 02:30:00.0000000,131.2070001,1101
64035,ToU,2013-03-18 03:00:00.0000000,129.9500001,1101
64036,ToU,2013-03-18 03:30:00.0000000,127.6270001,1101
64037,ToU,2013-03-18 04:00:00.0000000,123.9570002,1101
64038,ToU,2013-03-18 04:30:00.0000000,129.454,1101
64039,ToU,2013-03-18 05:00:00.0000000,135.025,1101
64040,ToU,2013-03-18 05:30:00.0000000,137.8699999,1101
64041,ToU,2013-03-18 06:00:00.0000000,146.3859998,1101
64042,ToU,2013-03-18 06:30:00.0000000,183.6960005,1101
64043,ToU,2013-03-18 07:00:00.0000000,214.3040005,1101
64044,ToU,2013-03-18 07:30:00.0000000,253.4569999,1101
64045,ToU,2013-03-18 08:00:00.0000000,274.4240001,1101
64046,ToU,2013-03-18 08:30:00.0000000,266.773,1101
64047,ToU,2013-03-18 09:00:00.0000000,262.1470004,1101
64048,ToU,2013-03-18 09:30:00.0000000,252.2549999,1101
64049,ToU,2013-03-18 10:00:00.0000000,237.9789998,1101
64050,ToU,2013-03-18 10:30:00.0000000,241.3709997,1101
64051,ToU,2013-03-18 11:00:00.0000000,233.8689999,1101
64052,ToU,2013-03-18 11:30:00.0000000,241.1760002,1101
64053,ToU,2013-03-18 12:00:00.0000000,242.0850006,1101
64054,ToU,2013-03-18 12:30:00.0000000,246.9809994,1101
64055,ToU,2013-03-18 13:00:00.0000000,252.3559994,1101
64056,ToU,2013-03-18 13:30:00.0000000,255.287,1101
64057,ToU,2013-03-18 14:00:00.0000000,245.0700004,1099
64058,ToU,2013-03-18 14:30:00.0000000,250.6290005,1099
64059,ToU,2013-03-18 15:00:00.0000000,246.2540001,1099
64060,ToU,2013-03-18 15:30:00.0000000,255.30499989999998,1100
64061,ToU,2013-03-18 16:00:00.0000000,264.3990003,1100
64062,ToU,2013-03-18 16:30:00.0000000,284.7409998,1100
64063,ToU,2013-03-18 17:00:00.0000000,304.2069995,1100
64064,ToU,2013-03-18 17:30:00.0000000,331.3379994,1100
64065,ToU,2013-03-18 18:00:00.0000000,355.5420002,1100
64066,ToU,2013-03-18 18:30:00.0000000,403.4639994,1100
64067,ToU,2013-03-18 19:00:00.0000000,420.938,1100
64068,ToU,2013-03-18 19:30:00.0000000,416.54,1101
64069,ToU,2013-03-18 20:00:00.0000000,422.1019999,1101
64070,ToU,2013-03-18 20:30:00.0000000,406.2690002,1101
64071,ToU,2013-03-18 21:00:00.0000000,381.379,1101
64072,ToU,2013-03-18 21:30:00.0000000,370.1290003,1101
64073,ToU,2013-03-18 22:00:00.0000000,356.1170008,1101
64074,ToU,2013-03-18 22:30:00.0000000,332.1820001,1101
64075,ToU,2013-03-18 23:00:00.0000000,296.8979999,1101
64076,ToU,2013-03-18 23:30:00.0000000,251.9730001,1101
64077,ToU,2013-03-19 00:00:00.0000000,211.4469999,1101
64078,ToU,2013-03-19 00:30:00.0000000,183.2359998,1100
64079,ToU,2013-03-19 01:00:00.0000000,157.5489998,1100
64080,ToU,2013-03-19 01:30:00.0000000,140.8670001,1100
64081,ToU,2013-03-19 02:00:00.0000000,132.6660002,1100
64082,ToU,2013-03-19 02:30:00.0000000,127.336,1100
64083,ToU,2013-03-19 03:00:00.0000000,124.427,1100
64084,ToU,2013-03-19 03:30:00.0000000,123.7110001,1100
64085,ToU,2013-03-19 04:00:00.0000000,121.517,1100
64086,ToU,2013-03-19 04:30:00.0000000,124.7490001,1100
64087,ToU,2013-03-19 05:00:00.0000000,125.3320001,1100
64088,ToU,2013-03-19 05:30:00.0000000,135.2780001,1100
64089,ToU,2013-03-19 06:00:00.0000000,145.0990001,1100
64090,ToU,2013-03-19 06:30:00.0000000,172.0469998,1100
64091,ToU,2013-03-19 07:00:00.0000000,202.6280007,1100
64092,ToU,2013-03-19 07:30:00.0000000,239.2119998,1100
64093,ToU,2013-03-19 08:00:00.0000000,263.715,1100
64094,ToU,2013-03-19 08:30:00.0000000,275.7989999,1100
64095,ToU,2013-03-19 09:00:00.0000000,267.9709993,1100
64096,ToU,2013-03-19 09:30:00.0000000,253.9379999,1100
64097,ToU,2013-03-19 10:00:00.0000000,247.7679999,1092
64098,ToU,2013-03-19 10:30:00.0000000,245.3509998,1100
64099,ToU,2013-03-19 11:00:00.0000000,238.722,1100
64100,ToU,2013-03-19 11:30:00.0000000,240.5269998,1100
64101,ToU,2013-03-19 12:00:00.0000000,246.0049999,1100
64102,ToU,2013-03-19 12:30:00.0000000,238.9139999,1100
64103,ToU,2013-03-19 13:00:00.0000000,250.1590004,1100
64104,ToU,2013-03-19 13:30:00.0000000,244.7150001,1100
64105,ToU,2013-03-19 14:00:00.0000000,236.35299990000001,1100
64106,ToU,2013-03-19 14:30:00.0000000,218.43,1100
64107,ToU,2013-03-19 15:00:00.0000000,208.8279998,1100
64108,ToU,2013-03-19 15:30:00.0000000,215.4349996,1100
64109,ToU,2013-03-19 16:00:00.0000000,213.3069999,1100
64110,ToU,2013-03-19 16:30:00.0000000,242.0129999,1100
64111,ToU,2013-03-19 17:00:00.0000000,254.398,1100
64112,ToU,2013-03-19 17:30:00.0000000,302.6069999,1100
64113,ToU,2013-03-19 18:00:00.0000000,319.3790006,1100
64114,ToU,2013-03-19 18:30:00.0000000,366.0230001,1100
64115,ToU,2013-03-19 19:00:00.0000000,405.6860002,1100
64116,ToU,2013-03-19 19:30:00.0000000,421.4619999,1100
64117,ToU,2013-03-19 20:00:00.0000000,405.0430002,1100
64118,ToU,2013-03-19 20:30:00.0000000,392.5000001,1100
64119,ToU,2013-03-19 21:00:00.0000000,379.6059995,1100
64120,ToU,2013-03-19 21:30:00.0000000,365.8309997,1100
64121,ToU,2013-03-19 22:00:00.0000000,352.6009995,1100
64122,ToU,2013-03-19 22:30:00.0000000,336.4939999,1100
64123,ToU,2013-03-19 23:00:00.0000000,291.9979994,1100
64124,ToU,2013-03-19 23:30:00.0000000,257.1450001,1100
64125,ToU,2013-03-20 00:00:00.0000000,208.403,1100
64126,ToU,2013-03-20 00:30:00.0000000,179.60899990000001,1100
64127,ToU,2013-03-20 01:00:00.0000000,156.1469998,1100
64128,ToU,2013-03-20 01:30:00.0000000,145.0969999,1100
64129,ToU,2013-03-20 02:00:00.0000000,135.711,1100
64130,ToU,2013-03-20 02:30:00.0000000,128.683,1100
64131,ToU,2013-03-20 03:00:00.0000000,128.6489998,1100
64132,ToU,2013-03-20 03:30:00.0000000,126.6780003,1100
64133,ToU,2013-03-20 04:00:00.0000000,126.1409998,1100
64134,ToU,2013-03-20 04:30:00.0000000,123.266,1100
64135,ToU,2013-03-20 05:00:00.0000000,124.822,1100
64136,ToU,2013-03-20 05:30:00.0000000,134.5069997,1100
64137,ToU,2013-03-20 06:00:00.0000000,147.6299999,1100
64138,ToU,2013-03-20 06:30:00.0000000,174.7899996,1100
64139,ToU,2013-03-20 07:00:00.0000000,208.2579996,1100
64140,ToU,2013-03-20 07:30:00.0000000,244.3699994,1100
64141,ToU,2013-03-20 08:00:00.0000000,258.9699997,1100
64142,ToU,2013-03-20 08:30:00.0000000,272.9200003,1100
64143,ToU,2013-03-20 09:00:00.0000000,262.9760002,1100
64144,ToU,2013-03-20 09:30:00.0000000,247.0589999,1100
64145,ToU,2013-03-20 10:00:00.0000000,251.2750002,1100
64146,ToU,2013-03-20 10:30:00.0000000,227.2859998,1100
64147,ToU,2013-03-20 11:00:00.0000000,227.136,1100
64148,ToU,2013-03-20 11:30:00.0000000,220.814,1100
64149,ToU,2013-03-20 12:00:00.0000000,225.5299997,1100
64150,ToU,2013-03-20 12:30:00.0000000,241.7379995,1100
64151,ToU,2013-03-20 13:00:00.0000000,229.3459999,1100
64152,ToU,2013-03-20 13:30:00.0000000,240.9929999,1100
64153,ToU,2013-03-20 14:00:00.0000000,238.7699998,1100
64154,ToU,2013-03-20 14:30:00.0000000,246.9719998,1100
64155,ToU,2013-03-20 15:00:00.0000000,233.53499970000001,1100
64156,ToU,2013-03-20 15:30:00.0000000,242.1940001,1100
64157,ToU,2013-03-20 16:00:00.0000000,257.7919997,1100
64158,ToU,2013-03-20 16:30:00.0000000,280.7259998,1100
64159,ToU,2013-03-20 17:00:00.0000000,299.3480002,1100
64160,ToU,2013-03-20 17:30:00.0000000,328.4929997,1100
64161,ToU,2013-03-20 18:00:00.0000000,367.9459998,1100
64162,ToU,2013-03-20 18:30:00.0000000,389.3830002,1100
64163,ToU,2013-03-20 19:00:00.0000000,413.4849996,1100
64164,ToU,2013-03-20 19:30:00.0000000,406.6379997,1100
64165,ToU,2013-03-20 20:00:00.0000000,397.7889997,1099
64166,ToU,2013-03-20 20:30:00.0000000,386.0359996,1100
64167,ToU,2013-03-20 21:00:00.0000000,381.4339999,1100
64168,ToU,2013-03-20 21:30:00.0000000,361.7769992,1100
64169,ToU,2013-03-20 22:00:00.0000000,340.2160003,1100
64170,ToU,2013-03-20 22:30:00.0000000,328.008,1100
64171,ToU,2013-03-20 23:00:00.0000000,295.3740003,1100
64172,ToU,2013-03-20 23:30:00.0000000,245.865,1100
64173,ToU,2013-03-21 00:00:00.0000000,207.17,1100
64174,ToU,2013-03-21 00:30:00.0000000,170.3700001,1101
64175,ToU,2013-03-21 01:00:00.0000000,151.428,1101
64176,ToU,2013-03-21 01:30:00.0000000,139.416,1101
64177,ToU,2013-03-21 02:00:00.0000000,132.8849999,1101
64178,ToU,2013-03-21 02:30:00.0000000,126.9980001,1101
64179,ToU,2013-03-21 03:00:00.0000000,125.3080001,1101
64180,ToU,2013-03-21 03:30:00.0000000,125.5419999,1101
64181,ToU,2013-03-21 04:00:00.0000000,123.7979998,1101
64182,ToU,2013-03-21 04:30:00.0000000,124.46,1101
64183,ToU,2013-03-21 05:00:00.0000000,125.7150001,1101
64184,ToU,2013-03-21 05:30:00.0000000,139.3969999,1101
64185,ToU,2013-03-21 06:00:00.0000000,146.5480002,1101
64186,ToU,2013-03-21 06:30:00.0000000,188.8200001,1101
64187,ToU,2013-03-21 07:00:00.0000000,224.3329998,1101
64188,ToU,2013-03-21 07:30:00.0000000,225.3540001,1101
64189,ToU,2013-03-21 08:00:00.0000000,230.42,1101
64190,ToU,2013-03-21 08:30:00.0000000,242.5119997,1101
64191,ToU,2013-03-21 09:00:00.0000000,222.4610004,1101
64192,ToU,2013-03-21 09:30:00.0000000,222.2029997,1101
64193,ToU,2013-03-21 10:00:00.0000000,217.066,1101
64194,ToU,2013-03-21 10:30:00.0000000,247.06,1101
64195,ToU,2013-03-21 11:00:00.0000000,262.1329993,1101
64196,ToU,2013-03-21 11:30:00.0000000,261.2250005,1101
64197,ToU,2013-03-21 12:00:00.0000000,259.8190001,1101
64198,ToU,2013-03-21 12:30:00.0000000,250.9230004,1101
64199,ToU,2013-03-21 13:00:00.0000000,258.3529998,1101
64200,ToU,2013-03-21 13:30:00.0000000,261.9009995,1101
64201,ToU,2013-03-21 14:00:00.0000000,250.5209998,1101
64202,ToU,2013-03-21 14:30:00.0000000,245.0730004,1101
64203,ToU,2013-03-21 15:00:00.0000000,239.9319998,1101
64204,ToU,2013-03-21 15:30:00.0000000,250.2610005,1101
64205,ToU,2013-03-21 16:00:00.0000000,269.5849998,1101
64206,ToU,2013-03-21 16:30:00.0000000,296.7909996,1101
64207,ToU,2013-03-21 17:00:00.0000000,301.9719993,1101
64208,ToU,2013-03-21 17:30:00.0000000,331.5100004,1101
64209,ToU,2013-03-21 18:00:00.0000000,357.9539996,1101
64210,ToU,2013-03-21 18:30:00.0000000,381.2139997,1101
64211,ToU,2013-03-21 19:00:00.0000000,409.8180003,1101
64212,ToU,2013-03-21 19:30:00.0000000,418.0769997,1101
64213,ToU,2013-03-21 20:00:00.0000000,414.3170005,1101
64214,ToU,2013-03-21 20:30:00.0000000,410.2200002,1101
64215,ToU,2013-03-21 21:00:00.0000000,401.9750002,1101
64216,ToU,2013-03-21 21:30:00.0000000,379.9560004,1101
64217,ToU,2013-03-21 22:00:00.0000000,373.6169998,1101
64218,ToU,2013-03-21 22:30:00.0000000,351.5730003,1101
64219,ToU,2013-03-21 23:00:00.0000000,313.849,1101
64220,ToU,2013-03-21 23:30:00.0000000,269.6919996,1101
64221,ToU,2013-03-22 00:00:00.0000000,226.025,1101
64222,ToU,2013-03-22 00:30:00.0000000,191.4219998,1101
64223,ToU,2013-03-22 01:00:00.0000000,164.4529999,1101
64224,ToU,2013-03-22 01:30:00.0000000,146.962,1101
64225,ToU,2013-03-22 02:00:00.0000000,138.0280002,1101
64226,ToU,2013-03-22 02:30:00.0000000,129.919,1101
64227,ToU,2013-03-22 03:00:00.0000000,130.7390002,1101
64228,ToU,2013-03-22 03:30:00.0000000,128.27,1101
64229,ToU,2013-03-22 04:00:00.0000000,126.7389998,1101
64230,ToU,2013-03-22 04:30:00.0000000,130.2939998,1101
64231,ToU,2013-03-22 05:00:00.0000000,129.8069998,1101
64232,ToU,2013-03-22 05:30:00.0000000,140.3659998,1101
64233,ToU,2013-03-22 06:00:00.0000000,144.9629998,1101
64234,ToU,2013-03-22 06:30:00.0000000,178.2799998,1101
64235,ToU,2013-03-22 07:00:00.0000000,214.609,1101
64236,ToU,2013-03-22 07:30:00.0000000,250.0220001,1101
64237,ToU,2013-03-22 08:00:00.0000000,258.5329997,1101
64238,ToU,2013-03-22 08:30:00.0000000,271.7560001,1101
64239,ToU,2013-03-22 09:00:00.0000000,276.226,1101
64240,ToU,2013-03-22 09:30:00.0000000,267.1279999,1101
64241,ToU,2013-03-22 10:00:00.0000000,256.4090004,1101
64242,ToU,2013-03-22 10:30:00.0000000,254.8249999,1101
64243,ToU,2013-03-22 11:00:00.0000000,245.2459999,1100
64244,ToU,2013-03-22 11:30:00.0000000,238.1489999,1100
64245,ToU,2013-03-22 12:00:00.0000000,250.9910002,1100
64246,ToU,2013-03-22 12:30:00.0000000,253.1429997,1100
